,Order Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit_Range
820,14-05-20,Standard Class,DP-13000,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Binders,58.17,5,0.7,46.536,Medium_profit
821,14-05-20,Standard Class,DP-13000,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Labels,5.04,2,0.2,1.764,Low_Profit
822,14-05-20,Standard Class,DP-13000,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Paper,24.784,1,0.2,7.745,Low_Profit
823,15-05-20,Second Class,JA-15970,Consumer,United States,Phoenix,Arizona,West,Technology,Phones,29.592,1,0.2,2.5893,Low_Profit
824,15-05-20,Second Class,JA-15970,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Binders,4.752,2,0.7,3.168,Low_Profit
825,15-05-20,Second Class,JA-15970,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Paper,15.552,3,0.2,5.6376,Low_Profit
826,15-05-20,Standard Class,JF-15295,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,39.96,2,0.0,17.1828,Low_Profit
827,15-05-20,Standard Class,JF-15295,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,42.624,2,0.2,4.2624,Low_Profit
828,15-05-20,Standard Class,JF-15295,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,220.96,1,0.2,24.858,Low_Profit
829,15-05-20,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,56.704,2,0.2,19.1376,Low_Profit
830,15-05-20,Standard Class,JD-16015,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,11.12,2,0.2,3.475,Low_Profit
831,16-05-20,First Class,JM-15865,Consumer,United States,Akron,Ohio,East,Office Supplies,Storage,221.024,2,0.2,55.256,Medium_profit
832,18-05-20,Standard Class,BH-11710,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,36.048,3,0.2,0.9012,Low_Profit
833,18-05-20,Standard Class,TS-21340,Consumer,United States,New York City,New York,East,Furniture,Furnishings,14.56,2,0.0,6.2608,Low_Profit
834,18-05-20,Standard Class,TS-21340,Consumer,United States,New York City,New York,East,Office Supplies,Binders,3.048,1,0.2,1.0287,Low_Profit
835,18-05-20,Standard Class,SG-20890,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Binders,6.874,7,0.8,10.6547,Low_Profit
836,18-05-20,Standard Class,SG-20890,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Binders,1.996,1,0.8,3.2934,Low_Profit
837,18-05-20,Standard Class,SG-20890,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Storage,8.928,2,0.2,0.6696,Low_Profit
838,18-05-20,First Class,TB-21355,Corporate,United States,Sandy Springs,Georgia,South,Office Supplies,Appliances,17.24,2,0.0,4.4824,Low_Profit
840,18-05-20,First Class,TB-21355,Corporate,United States,Sandy Springs,Georgia,South,Technology,Phones,34.75,5,0.0,15.6375,Low_Profit
841,18-05-20,First Class,TB-21355,Corporate,United States,Sandy Springs,Georgia,South,Office Supplies,Binders,113.94,6,0.0,54.6912,Medium_profit
842,18-05-20,First Class,TB-21355,Corporate,United States,Sandy Springs,Georgia,South,Technology,Phones,55.98,2,0.0,15.6744,Low_Profit
845,18-05-20,Second Class,PP-18955,Home Office,United States,Springfield,Missouri,Central,Technology,Phones,114.95,5,0.0,2.299,Low_Profit
846,18-05-20,Second Class,PP-18955,Home Office,United States,Springfield,Missouri,Central,Office Supplies,Binders,43.19,7,0.0,20.7312,Low_Profit
847,18-05-20,Standard Class,BM-11575,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,22.608,3,0.6,10.1736,Low_Profit
848,18-05-20,Standard Class,BM-11575,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,1.892,1,0.6,0.9933,Low_Profit
849,19-05-20,Standard Class,AT-10735,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,97.16,2,0.0,28.1764,Low_Profit
850,19-05-20,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,East,Office Supplies,Appliances,281.34,6,0.0,109.7226,Medium_profit
852,19-05-20,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,East,Technology,Accessories,299.97,3,0.0,113.9886,Medium_profit
853,19-05-20,Standard Class,SC-20380,Consumer,United States,Atlanta,Georgia,South,Technology,Accessories,67.8,4,0.0,4.068,Low_Profit
856,19-05-20,Standard Class,SC-20380,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,286.93,7,0.0,140.5957,Medium_profit
858,19-05-20,Second Class,BC-11125,Home Office,United States,San Francisco,California,West,Office Supplies,Art,3.52,2,0.0,1.0208,Low_Profit
859,19-05-20,Second Class,BC-11125,Home Office,United States,San Francisco,California,West,Office Supplies,Art,5.58,1,0.0,1.395,Low_Profit
860,19-05-20,Second Class,BC-11125,Home Office,United States,San Francisco,California,West,Technology,Accessories,36.32,1,0.0,10.896,Low_Profit
861,19-05-20,Same Day,JC-15775,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,195.64,4,0.0,91.9508,Medium_profit
862,19-05-20,Standard Class,PJ-18835,Corporate,United States,Rockford,Illinois,Central,Office Supplies,Paper,38.016,6,0.2,13.7808,Low_Profit
863,19-05-20,Standard Class,JF-15295,Consumer,United States,Plano,Texas,Central,Technology,Phones,95.992,1,0.2,9.5992,Low_Profit
864,19-05-20,Standard Class,JF-15295,Consumer,United States,Plano,Texas,Central,Office Supplies,Labels,13.216,4,0.2,4.2952,Low_Profit
866,19-05-20,Second Class,AH-10075,Corporate,United States,Knoxville,Tennessee,South,Office Supplies,Paper,27.888,7,0.2,10.1094,Low_Profit
867,19-05-20,Standard Class,SA-20830,Consumer,United States,San Jose,California,West,Office Supplies,Binders,133.12,5,0.2,49.92,Medium_profit
868,19-05-20,Standard Class,ND-18460,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Binders,26.16,4,0.0,12.8184,Low_Profit
869,20-05-20,Second Class,NC-18340,Consumer,United States,Fargo,North Dakota,Central,Office Supplies,Art,131.94,3,0.0,35.6238,Medium_profit
870,20-05-20,Second Class,NC-18340,Consumer,United States,Fargo,North Dakota,Central,Office Supplies,Art,25.92,4,0.0,8.2944,Low_Profit
872,20-05-20,Second Class,NC-18340,Consumer,United States,Fargo,North Dakota,Central,Office Supplies,Fasteners,7.41,3,0.0,3.4827,Low_Profit
873,20-05-20,Second Class,NC-18340,Consumer,United States,Fargo,North Dakota,Central,Office Supplies,Art,21.5,10,0.0,7.095,Low_Profit
875,20-05-20,Standard Class,CC-12430,Home Office,United States,Lakewood,California,West,Furniture,Furnishings,6.98,1,0.0,3.3504,Low_Profit
877,20-05-20,Same Day,AR-10405,Corporate,United States,Trenton,Michigan,Central,Office Supplies,Binders,41.28,2,0.0,19.8144,Low_Profit
878,20-05-20,Standard Class,RD-19480,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Binders,8.288,2,0.2,3.0044,Low_Profit
880,20-05-20,Standard Class,RD-19480,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Appliances,64.9,5,0.0,18.821,Low_Profit
882,21-05-20,Standard Class,JG-15805,Corporate,United States,Auburn,New York,East,Office Supplies,Art,17.97,3,0.0,5.2113,Low_Profit
883,22-05-20,Standard Class,LE-16810,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,181.986,2,0.3,54.5958,Medium_profit
884,22-05-20,Standard Class,LE-16810,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,1.592,2,0.8,2.6268,Low_Profit
885,22-05-20,Standard Class,LE-16810,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Supplies,22.344,3,0.2,2.5137,Low_Profit
886,22-05-20,Second Class,EH-13945,Consumer,United States,Los Angeles,California,West,Technology,Accessories,68.46,7,0.0,25.3302,Low_Profit
887,22-05-20,First Class,RL-19615,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,49.56,7,0.0,18.8328,Low_Profit
888,22-05-20,Standard Class,VF-21715,Home Office,United States,San Francisco,California,West,Office Supplies,Art,9.84,3,0.0,2.8536,Low_Profit
889,22-05-20,Standard Class,VF-21715,Home Office,United States,San Francisco,California,West,Office Supplies,Art,2.78,1,0.0,0.7228,Low_Profit
890,23-05-20,Standard Class,VS-21820,Consumer,United States,Los Angeles,California,West,Furniture,Tables,171.288,3,0.2,6.4233,Low_Profit
891,23-05-20,Standard Class,KL-16645,Consumer,United States,Houston,Texas,Central,Office Supplies,Fasteners,1.824,2,0.2,0.6156,Low_Profit
892,23-05-20,Standard Class,KL-16645,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,18.32,5,0.8,46.716,Medium_profit
893,23-05-20,Standard Class,KL-16645,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,48.816,3,0.2,11.5938,Low_Profit
894,23-05-20,Standard Class,KL-16645,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,1.188,1,0.8,1.9602,Low_Profit
895,25-05-20,Standard Class,MH-18115,Home Office,United States,Columbus,Georgia,South,Office Supplies,Binders,29.84,2,0.0,13.428,Low_Profit
897,25-05-20,Same Day,TB-21625,Consumer,United States,New York City,New York,East,Technology,Accessories,120.0,8,0.0,13.2,Low_Profit
898,25-05-20,Same Day,TB-21625,Consumer,United States,New York City,New York,East,Office Supplies,Fasteners,3.29,1,0.0,1.4805,Low_Profit
899,25-05-20,Same Day,TB-21625,Consumer,United States,New York City,New York,East,Furniture,Furnishings,18.84,3,0.0,6.0288,Low_Profit
900,25-05-20,Standard Class,JL-15505,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,50.136,3,0.2,11.2806,Low_Profit
901,26-05-20,First Class,KC-16675,Corporate,United States,Louisville,Kentucky,South,Office Supplies,Appliances,208.44,3,0.0,62.532,Medium_profit
902,26-05-20,First Class,KC-16675,Corporate,United States,Louisville,Kentucky,South,Office Supplies,Supplies,25.76,2,0.0,0.7728,Low_Profit
903,26-05-20,Standard Class,BM-11785,Consumer,United States,Harrisonburg,Virginia,South,Technology,Accessories,23.08,2,0.0,6.924,Low_Profit
904,26-05-20,Standard Class,CD-11920,Consumer,United States,Oceanside,California,West,Office Supplies,Paper,12.96,2,0.0,6.2208,Low_Profit
905,27-05-20,Standard Class,DW-13480,Home Office,United States,Louisville,Kentucky,South,Office Supplies,Binders,58.34,2,0.0,28.0032,Low_Profit
907,27-05-20,Second Class,EH-13945,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Paper,25.92,5,0.2,9.072,Low_Profit
908,27-05-20,Standard Class,RP-19855,Corporate,United States,Seattle,Washington,West,Technology,Accessories,98.16,6,0.0,9.816,Low_Profit
909,27-05-20,Standard Class,RP-19855,Corporate,United States,Seattle,Washington,West,Office Supplies,Art,31.44,3,0.0,7.86,Low_Profit
910,27-05-20,First Class,JG-15160,Consumer,United States,Pocatello,Idaho,West,Furniture,Furnishings,35.0,4,0.0,14.7,Low_Profit
914,27-05-20,Standard Class,BW-11110,Corporate,United States,Greensboro,North Carolina,South,Technology,Accessories,27.192,3,0.2,0.3399,Low_Profit
915,27-05-20,Standard Class,BW-11110,Corporate,United States,Greensboro,North Carolina,South,Office Supplies,Binders,12.06,5,0.7,10.05,Low_Profit
917,28-05-20,Standard Class,JH-15910,Consumer,United States,Houston,Texas,Central,Technology,Phones,54.368,4,0.2,4.0776,Low_Profit
918,28-05-20,Second Class,LO-17170,Corporate,United States,Concord,New Hampshire,East,Furniture,Furnishings,247.44,8,0.0,101.4504,Medium_profit
919,28-05-20,Second Class,TH-21235,Corporate,United States,Chicago,Illinois,Central,Furniture,Chairs,106.869,3,0.3,29.0073,Low_Profit
920,28-05-20,Second Class,TH-21235,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,3.564,3,0.8,6.237,Low_Profit
921,28-05-20,Standard Class,CM-11815,Corporate,United States,Phoenix,Arizona,West,Technology,Phones,195.96,5,0.2,19.596,Low_Profit
922,28-05-20,Standard Class,CM-11815,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Paper,15.552,3,0.2,5.4432,Low_Profit
923,28-05-20,Standard Class,CM-11815,Corporate,United States,Phoenix,Arizona,West,Technology,Accessories,271.968,4,0.2,54.3936,Medium_profit
924,28-05-20,Standard Class,MD-17860,Corporate,United States,Laurel,Maryland,East,Furniture,Furnishings,27.46,2,0.0,9.8856,Low_Profit
925,28-05-20,Standard Class,MD-17860,Corporate,United States,Laurel,Maryland,East,Office Supplies,Appliances,125.13,3,0.0,36.2877,Medium_profit
926,28-05-20,Standard Class,AM-10360,Corporate,United States,Cleveland,Ohio,East,Office Supplies,Paper,13.872,3,0.2,5.0286,Low_Profit
927,28-05-20,Standard Class,AM-10360,Corporate,United States,Cleveland,Ohio,East,Furniture,Bookcases,115.96,4,0.5,64.9376,Medium_profit
928,29-05-20,Standard Class,GT-14755,Consumer,United States,Harlingen,Texas,Central,Office Supplies,Paper,25.92,5,0.2,9.396,Low_Profit
929,29-05-20,Standard Class,GT-14755,Consumer,United States,Harlingen,Texas,Central,Office Supplies,Storage,53.424,3,0.2,4.6746,Low_Profit
930,29-05-20,Standard Class,HZ-14950,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,65.424,4,0.6,52.3392,Medium_profit
931,29-05-20,Standard Class,JO-15550,Home Office,United States,Omaha,Nebraska,Central,Office Supplies,Fasteners,23.55,5,0.0,1.1775,Low_Profit
932,29-05-20,Standard Class,ML-17410,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Binders,43.41,1,0.0,19.9686,Low_Profit
933,29-05-20,Standard Class,ML-17410,Consumer,United States,Columbus,Indiana,Central,Furniture,Furnishings,6.24,3,0.0,2.6208,Low_Profit
935,29-05-20,Standard Class,ML-17410,Consumer,United States,Columbus,Indiana,Central,Office Supplies,Paper,7.98,1,0.0,3.99,Low_Profit
936,30-05-20,First Class,BD-11725,Consumer,United States,Lafayette,Louisiana,South,Furniture,Bookcases,241.96,2,0.0,33.8744,Medium_profit
937,30-05-20,First Class,BD-11725,Consumer,United States,Lafayette,Louisiana,South,Office Supplies,Binders,3.89,1,0.0,1.8672,Low_Profit
938,30-05-20,First Class,BD-11725,Consumer,United States,Lafayette,Louisiana,South,Furniture,Furnishings,8.01,3,0.0,3.0438,Low_Profit
939,30-05-20,Standard Class,MG-17890,Home Office,United States,Tigard,Oregon,West,Technology,Phones,156.792,1,0.2,17.6391,Low_Profit
940,30-05-20,Standard Class,MG-17890,Home Office,United States,Tigard,Oregon,West,Technology,Accessories,35.36,2,0.2,3.094,Low_Profit
941,30-05-20,Standard Class,MG-17890,Home Office,United States,Tigard,Oregon,West,Furniture,Furnishings,13.592,1,0.2,0.3398,Low_Profit
942,30-05-20,Standard Class,SM-20950,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,37.52,4,0.0,18.0096,Low_Profit
943,30-05-20,Second Class,KT-16480,Consumer,United States,Dallas,Texas,Central,Furniture,Bookcases,204.6664,1,0.32,6.0196,Low_Profit
944,30-05-20,Standard Class,KA-16525,Consumer,United States,San Diego,California,West,Office Supplies,Art,35.1,6,0.0,10.179,Low_Profit
945,01-06-20,Second Class,BB-10990,Corporate,United States,Toledo,Ohio,East,Office Supplies,Appliances,17.48,5,0.2,1.311,Low_Profit
946,01-06-20,First Class,FH-14350,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,3.798,2,0.7,2.6586,Low_Profit
947,01-06-20,First Class,FH-14350,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,27.744,6,0.2,10.0572,Low_Profit
948,01-06-20,First Class,FH-14350,Consumer,United States,Dublin,Ohio,East,Technology,Phones,158.376,4,0.4,34.3148,Medium_profit
949,01-06-20,Standard Class,CV-12805,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Binders,53.9,5,0.0,25.872,Low_Profit
953,01-06-20,Second Class,HW-14935,Corporate,United States,Indianapolis,Indiana,Central,Technology,Accessories,83.97,3,0.0,15.9543,Low_Profit
954,01-06-20,Second Class,HW-14935,Corporate,United States,Indianapolis,Indiana,Central,Technology,Accessories,39.89,1,0.0,14.7593,Low_Profit
955,01-06-20,Second Class,HW-14935,Corporate,United States,Indianapolis,Indiana,Central,Office Supplies,Binders,17.38,2,0.0,8.69,Low_Profit
956,02-06-20,Standard Class,AB-10255,Home Office,United States,Lorain,Ohio,East,Technology,Phones,2.97,1,0.4,0.6435,Low_Profit
957,02-06-20,Standard Class,AB-10255,Home Office,United States,Lorain,Ohio,East,Office Supplies,Storage,27.44,2,0.2,2.401,Low_Profit
958,02-06-20,Second Class,DO-13435,Consumer,United States,Mesa,Arizona,West,Office Supplies,Paper,25.344,6,0.2,7.92,Low_Profit
959,02-06-20,Second Class,DO-13435,Consumer,United States,Mesa,Arizona,West,Office Supplies,Envelopes,43.92,5,0.2,15.921,Low_Profit
960,02-06-20,Same Day,CS-11860,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,25.344,4,0.2,9.1872,Low_Profit
961,02-06-20,Standard Class,JD-15790,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,10.688,2,0.2,3.7408,Low_Profit
962,03-06-20,Standard Class,HK-14890,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,35.168,7,0.2,9.6712,Low_Profit
964,03-06-20,Standard Class,SS-20140,Corporate,United States,Los Angeles,California,West,Technology,Accessories,44.75,5,0.0,8.5025,Low_Profit
965,03-06-20,Standard Class,SS-20140,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,11.96,2,0.0,5.382,Low_Profit
966,03-06-20,Standard Class,SS-20140,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,3.912,1,0.2,1.2714,Low_Profit
967,03-06-20,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,South,Office Supplies,Binders,4.554,3,0.7,3.4914,Low_Profit
968,03-06-20,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,South,Office Supplies,Appliances,5.2,2,0.2,0.585,Low_Profit
969,03-06-20,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,South,Technology,Accessories,205.992,1,0.2,2.5749,Low_Profit
970,03-06-20,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,South,Office Supplies,Paper,15.552,3,0.2,5.4432,Low_Profit
972,03-06-20,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,South,Office Supplies,Appliances,24.472,7,0.2,1.8354,Low_Profit
973,03-06-20,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,South,Furniture,Bookcases,241.568,2,0.2,0.0,Low_Profit
974,03-06-20,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,South,Technology,Accessories,110.4,2,0.2,4.14,Low_Profit
976,03-06-20,Standard Class,KN-16390,Corporate,United States,New York City,New York,East,Technology,Machines,78.66,6,0.0,36.1836,Medium_profit
977,03-06-20,Standard Class,KN-16390,Corporate,United States,New York City,New York,East,Office Supplies,Paper,45.36,4,0.0,22.2264,Low_Profit
